Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,Clean Energy - Republic Services,14905 S San Pedro St,E Compton Blvd to the south.,Gardena,CA,90248,,,E,,Private,,,,T,3000 3600,,,,,,,200-9,33.896829,-118.268633,4/8/20,48011,2020-04-08 12:29:55 UTC,P,,,5/31/11,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3000 3600,HD,,
CNG,City of Ripon,339 Doak Blvd,,Ripon,CA,95366,,209-599-2151,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-9,37.730489,-121.126894,5/9/19,48012,2020-01-21 18:34:38 UTC,LG,,,11/30/08,,LD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,LD,,
CNG,Clean Energy - San Juan Capistrano - Stewart Family Inc - Shell,26571 Junipero Serra Rd,,San Juan Capistrano,CA,92675,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.52032,-117.667352,9/9/19,48013,2020-01-21 18:34:38 UTC,P,,,9/1/11,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,1,,,,,,,,,,,Q,3000 3600,MD,,
CNG,Clean Energy - Arcadia Foothill Transit,5640 Peck Rd,,Irwindale,CA,91006,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.10389,-118.006499,5/9/19,48014,2020-01-21 18:34:38 UTC,P,,,10/15/00,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,,,,,,,,,,Q,3600,MD,,
CNG,Waste Management - Clean N' Green,7501 Grade Ln,,Louisville,KY,40219,,800-331-3441,E,,Public - Credit card at all times,24 hours daily,D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,38.134634,-85.737722,7/9/19,48488,2020-02-10 21:30:41 UTC,P,,,7/24/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,Hutch's C-Store #119,2001 E 7th St,Just off exit 40 of I-40,Elk City,OK,73644,,580-303-4515,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.40817,-99.379767,8/8/19,48496,2020-06-01 13:03:46 UTC,P,,,2/28/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,
CNG,L&S Fuels LLC,120 Cedar Springs Rd,,Fairview,OK,73737,,580-227-0999,T,,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,36.26094405,-98.49187964,12/12/19,48497,2020-01-21 18:34:38 UTC,P,,,,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,7-Eleven #77,1920 S Eastern Ave,S Eastern Ave & SE 19th St,Moore,OK,73160,,405-793-1328,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-8,35.320857,-97.476753,8/8/19,48499,2020-01-21 18:34:38 UTC,P,,,7/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,
CNG,Kennecott Copper Mine,9200 W 2400 S,2400 S.,Magna,UT,84044,,801-204-2025,E,,Private - Fleet customers only,Fleet customers may contact station for fueling access,,,B,3600,,,,,,,GPS,40.7184219,-112.0822922,2/6/19,48501,2020-01-21 18:34:38 UTC,P,,,6/30/12,,LD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,STANDALONE_STATION,,,400,,,,,,,,,B,3600,LD,,
CNG,Clean Energy - CleanScapes Seattle,7303 8th Ave S,,Seattle,WA,98108,,,E,,Private,,,,T,3600,,,,,,,200-9,47.536815,-122.324237,1/13/20,48503,2020-01-21 18:34:38 UTC,P,,,6/1/11,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Movo Hydroco,12125 Day St,Gas station is located in an outlet mall.,Moreno Valley,CA,92557,,866-232-8137,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.94366,-117.28033,12/12/19,48516,2020-06-17 19:57:05 UTC,P,,,8/14/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,1,,200,,,,,,,,,Q,3600,HD,,
CNG,Trillium - Orange County Transportation Authority - Anaheim,1717 E Via Burton,,Anaheim,CA,92806,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,33.856838,-117.893088,5/9/19,48518,2020-01-21 18:34:38 UTC,LG,,,9/1/08,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,3,,5400,,,,,,,,,Q,3600,HD,,
CNG,Marine Corps Logistics Base - Barstow - Nebo Annex,H St,Bldg 324.,Barstow,CA,92311,,,E,,Private - Government only,,,,,,,,,,,,GPS,34.862189,-117.048075,1/13/20,48519,2020-01-21 18:34:38 UTC,FG,26,United States Marine Corps,8/1/12,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USMC,MIL_BASE,,,,,,,,,,,,,,HD,,
CNG,EDCO Disposal - Buena Park,6762 Stanton Ave,Easy access from I-5 and/or SR 91,Buena Park,CA,90621,,562-860-3000,E,,Public - Credit card at all times,24 hours daily,A D M V,,Q,3600,,,,,,,200-9,33.862442,-117.993016,12/12/19,48896,2020-01-21 18:34:38 UTC,P,,,10/25/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,,24714,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - San Diego Airport - India Shell,3519 India St,,San Diego,CA,92103,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,32.73943,-117.177482,5/9/19,48901,2020-01-21 18:34:38 UTC,P,,,10/19/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Peoria Disposal,1113 N Swords Ave,,West Peoria,IL,61604,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.70153,-89.642572,9/9/19,48903,2020-01-21 18:34:38 UTC,P,,,3/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,7507 Highway 31 E,,Sellersburg,IN,47172,,866-264-6220,E,,Public - Credit card at all times,24 hours daily; Also accepts Fleetwide,Comdata D EFS FuelMan M Proprietor TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,38.374694,-85.746999,3/3/20,48904,2020-04-21 18:39:51 UTC,P,,,5/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,1380,28125,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - BWI Airport - Maryland Department of General Services,131 Aaronson Dr,,Baltimore,MD,21240,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,39.18695127,-76.65601422,9/9/19,48905,2020-01-21 18:34:38 UTC,P,,,12/15/96,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Kwik Trip #659,1990 Scott Rd NW,,Rochester,MN,55901,,507-289-2185,E,,Public,24 hours daily,A Cash Checks Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,44.044438,-92.514584,4/8/20,48906,2020-04-08 12:29:55 UTC,P,,,11/1/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Modern Disposal Services,4746 Model City Rd,,Lewiston,NY,14092,,,E,,Private,,,,T,3600,,,,,,,200-9,43.182614,-78.984194,3/3/20,48907,2020-03-03 21:13:47 UTC,P,,,1/31/12,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,40,,,,,,,,,,,T,3600,HD,,
CNG,Palo CNG,12600 State Route 66,"Exit 64 off of I-80, follow RT 66 south less than a mile.",Clarion,PA,16214,,814-226-9410,E,,Public - Credit card at all times,24 hours daily; call station 814-226-9410 for Palo Fleet card,A D FleetOne FuelMan GasCard M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,41.17288848,-79.34168206,8/8/19,48908,2020-01-21 18:34:38 UTC,P,,,5/9/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,34600,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Tyburn LLC,451 Tyburn Rd,,Fairless Hills,PA,19030,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.179253,-74.800407,8/8/19,48910,2020-01-21 18:34:38 UTC,P,,,9/15/12,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,,,,,,,,,Q,3600,MD,,
CNG,Clean Energy - Philadelphia International Airport - Wally Park,1 Scott Way,,Lester,PA,19113,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,39.87495,-75.262024,8/8/19,48911,2020-01-21 18:34:38 UTC,P,,,12/29/12,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3600,MD,,
CNG,City of Dallas - Northwest Service Center,9811 Harry Hines Blvd,,Dallas,TX,75220,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,32.855268,-96.879652,7/9/19,48913,2020-04-27 15:03:55 UTC,P,,,12/15/12,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Quarles,211 Maury St,,Richmond,VA,23224,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,37.522579,-77.433474,2/6/19,48915,2020-01-21 18:34:38 UTC,P,,,10/19/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,City of Milwaukee - Lincoln Ave,3921 W Lincoln Ave,,Milwaukee,WI,53215,,414-286-2286,E,,Public - Credit card at all times,24 hours daily,A D FleetOne M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,43.00162,-87.963662,11/8/19,48916,2020-01-21 18:34:38 UTC,LG,,,11/29/15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,500,17000,,,,,,,,Q,3000 3600,HD,,
CNG,Kwik Trip #457,2400 S Washburn St,State Highway 44,Oshkosh,WI,54904,,920-233-4080,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,43.985877,-88.583195,3/3/20,48917,2020-03-03 21:13:47 UTC,P,,,10/23/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Langdale Fuel,1628 James P Rogers Dr,,Valdosta,GA,31601,,229-242-2200,E,,Public - Credit card at all times,24 hours daily,D M V Wright_Exp,,Q,3600,,,,,,,200-9,30.797235,-83.27464,2/6/19,49282,2020-01-21 18:34:38 UTC,P,,,7/15/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,400,72000,,,,,,,,Q,3600,HD,,
CNG,Kwik Trip #623,7020 Highway 61 W,,Minnesota City,MN,55959,,507-452-6230,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,44.075729,-91.730504,3/3/20,49283,2020-03-03 21:13:47 UTC,P,,,12/3/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Kwik Trip #403,2270 46th St NW,,Owatonna,MN,55060,,507-446-8176,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,44.140319,-93.252685,3/3/20,49284,2020-03-03 21:13:47 UTC,P,,,12/5/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Village of Minoa,102 Kalin Dr,,Minoa,NY,13116,,315-656-3100,E,,Private - Fleet customers only,Customers may call 315-952-9945 to set up a fueling account,,,T,3600,,,,,,,200-8,43.07816,-75.998345,4/8/19,49285,2020-02-24 19:03:17 UTC,LG,,,9/15/12,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,MUNI_GOV,,LANDFILL,,,,,,,,,,T,3600,HD,,
CNG,Freedom CNG,6000 Debbielou Gardens Dr,,Houston,TX,77034,,281-484-3875,E,,Public - Credit card at all times,24 hours daily; also fills CNG tube trailers,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,29.6189478,-95.1903621,5/6/20,49286,2020-05-06 17:56:57 UTC,P,,,9/15/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,756,36000,,,,,,,,Q,3600,HD,,
CNG,City of Chesapeake,912 Hollowell Ln,,Chesapeake,VA,23320,,,E,,Private,,,,T,3600,,,,,,,200-8,36.754563,-76.22878,2/6/19,49291,2020-01-21 18:34:38 UTC,LG,,,9/7/12,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,T,3600,HD,,
CNG,Kwik Trip #679,4220 County Rd J,,Sheboygan,WI,53083,,920-803-2078,E,,Public,24 hours daily,A Cash Checks Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,43.790766,-87.761889,4/8/20,49292,2020-04-08 12:29:55 UTC,P,,,12/18/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Kwik Trip #396,W229 N2086 Redford Blvd,,Waukesha,WI,53186,,262-446-2032,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,43.05884469,-88.20480067,3/3/20,49293,2020-03-03 21:13:47 UTC,P,,,12/11/12,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,1400,,,,,,,,,Q,3600,HD,,
CNG,Dominion Energy - Exxon - Get 'N Go,1640 Elk St,Exit 104/I-80,Rock Springs,WY,82901,,800-767-1689,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,41.613426,-109.230026,3/3/20,49294,2020-03-03 21:13:47 UTC,P,,,2/27/20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Quarles - Washington Dulles International Airport,45149 Old Ox Rd,,Sterling,VA,20166,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,38.97776,-77.438304,2/6/19,49302,2020-01-21 18:34:38 UTC,P,,,4/20/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3600,HD,,
CNG,Lemoore Area School District,857 Iona Ave,,Lemoore,CA,93245,,559-924-6640,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-9,36.282461,-119.793046,7/9/19,49541,2020-06-12 18:07:42 UTC,P,,,9/18/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,,55607,,,,,,,,Q,3600,HD,,
CNG,City of Vacaville - Corporation Yard,1001 Allison Dr,,Vacaville,CA,95687,,,E,,Private - Government only,,,,B,3600,,,,,,,200-9,38.353612,-121.963617,6/6/19,49542,2020-01-21 18:34:38 UTC,LG,,,10/1/01,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,4,,,,,,,,,,,B,3600,HD,,
CNG,Rocky Mountain C-Stores - Parachute,201 Columbine Ct,Located near the Shell station on the north side of I-70 at the Parachute CO exit,Parachute,CO,81635,,970-285-7656,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,39.453505,-108.046509,5/9/19,49543,2020-01-21 18:34:38 UTC,P,,,7/3/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,,30000,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Atlanta East,1243 Beaver Ruin Rd,,Norcross,GA,30093,,,E,,Private,,,,B,3600,,,,,,,200-9,33.925633,-84.139811,7/9/19,49544,2020-02-10 21:30:41 UTC,P,,,12/21/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Enmarket Travel Center,7002 GA Highway 21,"Station is at the corner of Highway 21 and O'Leary Rd, just south of I-95.",Port Wentworth,GA,31407,,,E,,Public - Credit card at all times,"24 hours daily; Also accepts MultiService, enPay, Enmarket Cash Card, Enmarket Business Advantage",A Comdata D EFS FleetOne FuelMan M TCH V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.189249,-81.192721,5/6/20,49545,2020-06-10 13:12:20 UTC,P,,,6/9/20,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2,,,,,,,,,,,Q,3600,HD,,
CNG,Mansfield Independent School District,1910 N Main St,,Mansfield,TX,76063,,,E,,Private,,,,T,3600,,,,,,,200-8,32.591404,-97.162903,5/6/20,49548,2020-05-06 17:56:57 UTC,LG,,,7/31/08,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,T,3600,HD,,
CNG,Mansfield Independent School District,900 S 6th Ave,,Mansfield,TX,76063,,,E,,Private,,,,B,3600,,,,,,,200-9,32.547317,-97.152633,5/6/20,49549,2020-05-06 17:56:57 UTC,LG,,,12/31/10,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,B,3600,HD,,
CNG,CNG America - Lehi,160 N 850 E,Lehi Main St. Exit behind Alpine Credit Union.,Lehi,UT,84043,,801-389-6232,E,,Public - Credit card at all times,"24 hours daily; station can accommodate heavy-duty vehicles, except 18-wheelers and semi trucks",A D FuelMan M V Wright_Exp,,Q,3000 3600,,,,,,,200-9,40.389797,-111.835339,3/3/20,49550,2020-03-03 21:13:47 UTC,P,,,11/16/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,430,,,,,,,,,Q,3000 3600,HD,,
CNG,Sublette School District #1,10095 Highway 191,,Pinedale,WY,82941,,307-367-5510,E,,Public - Credit card at all times,24 hours daily,A D M V,,Q,3000 3600,,,,,,,GPS,42.8666284,-109.8923465,3/3/20,49551,2020-03-03 21:13:47 UTC,LG,,,10/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,404,,,,,,,,,Q,3000 3600,HD,,
CNG,IGS CNG Services - Speedway,2500 Royal Ave,,Monona,WI,53713,,608-221-0328  877-742-4476,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M Proprietor Speedway V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,43.043029,-89.352921,10/4/19,50036,2020-03-27 17:55:51 UTC,T,,,12/31/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,,989,16064,,,,,,,,Q,3600,HD,,
CNG,City of Hemet,3777 Industrial Ave,,Hemet,CA,92545,,,E,,Private - Government only,,,,T,3000,,,,,,,200-8,33.731654,-117.01234,5/9/19,50040,2020-06-12 15:43:24 UTC,LG,,,12/15/13,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,T,3000,HD,,
CNG,Advanced Disposal,8880 Old Federal Rd,,Ball Ground,GA,30028,,,E,,Private,,,,T,3600,,,,,,,200-9,34.319688,-84.240475,12/12/19,50043,2020-01-21 18:34:38 UTC,P,,,9/12/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,49,,517,0,,,,,,,,T,3600,HD,,
CNG,New Flyer,6200 Glenn Carlson Dr,"Located in I-94 Business Park, near New Flyer's bus manufacturing plant.",St. Cloud,MN,56301,,,E,,Private,,,,T,3600,,,,,,,200-9,45.467851,-94.119751,4/8/20,50046,2020-04-08 12:29:55 UTC,P,,,2/9/12,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,
CNG,Spire Inc,402 Cedar St,,St. Joseph,MO,64501,,816-756-5252,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager,,Q,3600,,,,,,,200-9,39.741662,-94.855413,8/8/19,50047,2020-03-27 20:42:38 UTC,T,,,4/25/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,,,,,,,,,,Q,3600,HD,,
CNG,Piedmont Natural Gas - Winston-Salem,2300 Lowery St,Off exit 7 of Business Rt 40,Winston-Salem,NC,27101,,800-752-7504,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.093837,-80.209155,4/8/19,50048,2020-05-13 18:53:49 UTC,T,,,10/31/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,,,,,,,,,,Q,3600,HD,,
CNG,South Jersey Gas - Lindenwold,2500 Old Egg Harbor Rd,,Lindenwold,NJ,8021,,866-278-3674,E,,Public - Credit card at all times,24 hours daily,A CleanEnergy D M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,39.811305,-74.96135,6/9/20,50049,2020-06-09 16:47:26 UTC,T,,,9/1/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,2,,1000,,,,,,,,,B,3600,HD,,
CNG,Clean N' Green,1224 Hayes Blvd,,Bristol,PA,19007,,800-331-3441,E,,Public - Credit card at all times,24 hours daily,D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,40.121713,-74.85754,10/4/19,50050,2020-02-25 21:52:38 UTC,P,,,3/20/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - King of Prussia,113 N Gulph Rd,,King of Prussia,PA,19406,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,40.085404,-75.390522,8/8/19,50051,2020-01-21 18:34:38 UTC,P,,,7/15/16,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3000 3600,MD,,
CNG,CNG 4 America - Bryan,2890 N Harvey Mitchell Pkwy,Located at Big Gas Truck Stop.,Bryan,TX,77807,,888-560-5556  979-778-9345,E,,Public - Credit card at all times,24 hours daily,A D EFS FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,30.725159,-96.425728,4/8/20,50052,2020-04-08 12:29:55 UTC,P,,,3/8/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2,,1750,,,,,,,,,Q,3600,HD,,
CNG,CNG 4 America - Katy,24985 Katy Fwy,Located at Texaco Truck Stop - Sunmart #131. Dispensers are on extended diesel islands and the new CNG auto island.,Katy,TX,77494,,888-560-5556  281-395-0515,E,,Public - Credit card at all times,24 hours daily; Also accepts RFID cards,A D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,29.784231,-95.800795,4/8/20,50053,2020-04-08 12:29:55 UTC,P,,,3/4/15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,3,,1250,,,,,,,,,Q,3600,HD,,
